CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
45.635512,-0.528095,535.000000,551.000000,611.000000,545.000000,45.635512,65.000000,580.493958,547.925292,-0.078947 
48.170819,-1.022767,535.000000,551.000000,611.000000,545.000000,48.170819,65.000000,583.021400,548.219808,-0.078947 
50.706125,-1.470277,535.000000,551.000000,611.000000,545.000000,50.706125,65.000000,585.548842,548.467162,-0.078947 
53.241431,-1.835166,535.000000,551.000000,611.000000,545.000000,53.241431,65.000000,588.076284,548.631895,-0.078947 
55.776737,-2.245678,535.000000,551.000000,611.000000,545.000000,55.776737,65.000000,590.603726,548.842251,-0.078947 
58.312044,-2.578795,535.000000,551.000000,611.000000,545.000000,58.312044,65.000000,593.131168,548.975213,-0.078947 
60.847350,-2.917977,535.000000,551.000000,611.000000,545.000000,60.847350,65.000000,595.658611,549.114238,-0.078947 
63.382656,-3.243873,535.000000,551.000000,611.000000,545.000000,63.382656,65.000000,598.186053,549.239979,-0.078947 
65.917962,-3.492302,535.000000,551.000000,611.000000,545.000000,65.917962,65.000000,600.713495,549.288253,-0.078947 
68.453269,-3.335602,535.000000,551.000000,611.000000,545.000000,68.453269,65.000000,603.240937,548.931397,-0.078947 
70.988575,-2.790033,535.000000,551.000000,611.000000,545.000000,70.988575,65.000000,605.768379,548.185672,-0.078947 
73.523881,-1.881271,535.000000,551.000000,611.000000,545.000000,73.523881,65.000000,608.295821,547.076754,-0.078947 
76.059187,-0.591911,535.000000,551.000000,611.000000,545.000000,76.059187,65.000000,610.823263,545.587238,-0.078947 
0.000000,0.467650,531.000000,551.000000,607.000000,546.000000,0.000000,68.000000,531.000000,550.532350,-0.065789 
2.536840,0.125335,531.000000,551.000000,607.000000,546.000000,2.536840,68.000000,533.531367,550.707767,-0.065789 
5.073679,-0.133219,531.000000,551.000000,607.000000,546.000000,5.073679,68.000000,536.062735,550.799425,-0.065789 
7.610519,-0.296367,531.000000,551.000000,607.000000,546.000000,7.610519,68.000000,538.594102,550.795675,-0.065789 
10.147359,-0.395998,531.000000,551.000000,607.000000,546.000000,10.147359,68.000000,541.125470,550.728408,-0.065789 
12.684198,-0.359480,531.000000,551.000000,607.000000,546.000000,12.684198,68.000000,543.656837,550.524993,-0.065789 
15.221038,-0.184748,531.000000,551.000000,607.000000,546.000000,15.221038,68.000000,546.188204,550.183364,-0.065789 
17.757878,-0.035021,531.000000,551.000000,607.000000,546.000000,17.757878,68.000000,548.719572,549.866740,-0.065789 
20.294717,0.049125,531.000000,551.000000,607.000000,546.000000,20.294717,68.000000,551.250939,549.615696,-0.065789 
22.831557,0.136941,531.000000,551.000000,607.000000,546.000000,22.831557,68.000000,553.782307,549.360983,-0.065789 
25.368397,0.248941,531.000000,551.000000,607.000000,546.000000,25.368397,68.000000,556.313674,549.082085,-0.065789 
27.905236,0.398421,531.000000,551.000000,607.000000,546.000000,27.905236,68.000000,558.845041,548.765709,-0.065789 
30.442076,0.541846,531.000000,551.000000,607.000000,546.000000,30.442076,68.000000,561.376409,548.455386,-0.065789 
32.978916,0.565111,531.000000,551.000000,607.000000,546.000000,32.978916,68.000000,563.907776,548.265223,-0.065789 
35.515756,0.584865,531.000000,551.000000,607.000000,546.000000,35.515756,68.000000,566.439143,548.078572,-0.065789 
38.052595,0.610259,531.000000,551.000000,607.000000,546.000000,38.052595,68.000000,568.970511,547.886281,-0.065789 
40.589435,0.474858,531.000000,551.000000,607.000000,546.000000,40.589435,68.000000,571.501878,547.854785,-0.065789 
