CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
154.358036,14.257006,264.000000,521.000000,558.000000,514.000000,154.358036,156.000000,418.314302,503.067803,-0.023810 
161.708418,12.382818,264.000000,521.000000,558.000000,514.000000,161.708418,156.000000,425.662602,504.766982,-0.023810 
169.058801,10.001127,264.000000,521.000000,558.000000,514.000000,169.058801,156.000000,433.010902,506.973663,-0.023810 
176.409183,7.344755,264.000000,521.000000,558.000000,514.000000,176.409183,156.000000,440.359202,509.455026,-0.023810 
183.759566,4.433341,264.000000,521.000000,558.000000,514.000000,183.759566,156.000000,447.707502,512.191431,-0.023810 
191.109949,1.128806,264.000000,521.000000,558.000000,514.000000,191.109949,156.000000,455.055802,515.320957,-0.023810 
198.460331,-2.129663,264.000000,521.000000,558.000000,514.000000,198.460331,156.000000,462.404102,518.404417,-0.023810 
205.810714,-5.483076,264.000000,521.000000,558.000000,514.000000,205.810714,156.000000,469.752402,521.582821,-0.023810 
213.161097,-8.486109,264.000000,521.000000,558.000000,514.000000,213.161097,156.000000,477.100703,524.410845,-0.023810 
220.511479,-11.148723,264.000000,521.000000,558.000000,514.000000,220.511479,156.000000,484.449003,526.898450,-0.023810 
227.861862,-13.700454,264.000000,521.000000,558.000000,514.000000,227.861862,156.000000,491.797303,529.275172,-0.023810 
235.212245,-16.078918,264.000000,521.000000,558.000000,514.000000,235.212245,156.000000,499.145603,531.478627,-0.023810 
242.562627,-17.912754,264.000000,521.000000,558.000000,514.000000,242.562627,156.000000,506.493903,533.137453,-0.023810 
249.913010,-18.954127,264.000000,521.000000,558.000000,514.000000,249.913010,156.000000,513.842203,534.003818,-0.023810 
257.263393,-19.090911,264.000000,521.000000,558.000000,514.000000,257.263393,156.000000,521.190503,533.965592,-0.023810 
264.613775,-18.384998,264.000000,521.000000,558.000000,514.000000,264.613775,156.000000,528.538803,533.084670,-0.023810 
271.964158,-16.612788,264.000000,521.000000,558.000000,514.000000,271.964158,156.000000,535.887103,531.137451,-0.023810 
279.314540,-13.283186,264.000000,521.000000,558.000000,514.000000,279.314540,156.000000,543.235403,527.632840,-0.023810 
286.664923,-8.508893,264.000000,521.000000,558.000000,514.000000,286.664923,156.000000,550.583703,522.683537,-0.023810 
294.015306,-2.273320,264.000000,521.000000,558.000000,514.000000,294.015306,156.000000,557.932003,516.272956,-0.023810 
0.000000,-1.296532,257.000000,514.000000,552.000000,531.000000,0.000000,159.000000,257.000000,515.296532,0.057627 
7.387236,-1.443570,257.000000,514.000000,552.000000,531.000000,7.387236,159.000000,264.375000,515.869275,0.057627 
14.774471,-1.411610,257.000000,514.000000,552.000000,531.000000,14.774471,159.000000,271.750000,516.263020,0.057627 
22.161707,-1.192127,257.000000,514.000000,552.000000,531.000000,22.161707,159.000000,279.125000,516.469242,0.057627 
29.548942,-0.775273,257.000000,514.000000,552.000000,531.000000,29.548942,159.000000,286.500000,516.478093,0.057627 
36.936178,-0.002652,257.000000,514.000000,552.000000,531.000000,36.936178,159.000000,293.875000,516.131178,0.057627 
44.323414,0.879973,257.000000,514.000000,552.000000,531.000000,44.323414,159.000000,301.250000,515.674258,0.057627 
51.710649,1.909069,257.000000,514.000000,552.000000,531.000000,51.710649,159.000000,308.625000,515.070867,0.057627 
59.097885,2.247422,257.000000,514.000000,552.000000,531.000000,59.097885,159.000000,316.000000,515.158219,0.057627 
66.485121,3.091999,257.000000,514.000000,552.000000,531.000000,66.485121,159.000000,323.375000,514.739347,0.057627 
73.872356,4.482060,257.000000,514.000000,552.000000,531.000000,73.872356,159.000000,330.750000,513.774991,0.057627 
81.259592,6.702056,257.000000,514.000000,552.000000,531.000000,81.259592,159.000000,338.125000,511.980700,0.057627 
88.646827,9.096103,257.000000,514.000000,552.000000,531.000000,88.646827,159.000000,345.500000,510.012359,0.057627 
96.034063,11.191624,257.000000,514.000000,552.000000,531.000000,96.034063,159.000000,352.875000,508.342543,0.057627 
103.421299,13.042649,257.000000,514.000000,552.000000,531.000000,103.421299,159.000000,360.250000,506.917222,0.057627 
110.808534,14.679073,257.000000,514.000000,552.000000,531.000000,110.808534,159.000000,367.625000,505.706504,0.057627 
118.195770,16.272475,257.000000,514.000000,552.000000,531.000000,118.195770,159.000000,375.000000,504.538806,0.057627 
125.583005,17.693383,257.000000,514.000000,552.000000,531.000000,125.583005,159.000000,382.375000,503.543604,0.057627 
132.970241,18.806366,257.000000,514.000000,552.000000,531.000000,132.970241,159.000000,389.750000,502.856326,0.057627 
140.357477,19.693894,257.000000,514.000000,552.000000,531.000000,140.357477,159.000000,397.125000,502.394503,0.057627 
147.744712,20.284303,257.000000,514.000000,552.000000,531.000000,147.744712,159.000000,404.500000,502.229799,0.057627 
155.131948,20.660118,257.000000,514.000000,552.000000,531.000000,155.131948,159.000000,411.875000,502.279690,0.057627 
162.519183,21.184822,257.000000,514.000000,552.000000,531.000000,162.519183,159.000000,419.250000,502.180690,0.057627 
169.906419,21.259329,257.000000,514.000000,552.000000,531.000000,169.906419,159.000000,426.625000,502.531888,0.057627 
177.293655,20.268267,257.000000,514.000000,552.000000,531.000000,177.293655,159.000000,434.000000,503.948655,0.057627 
184.680890,18.456497,257.000000,514.000000,552.000000,531.000000,184.680890,159.000000,441.375000,506.186131,0.057627 
192.068126,15.931986,257.000000,514.000000,552.000000,531.000000,192.068126,159.000000,448.750000,509.136347,0.057627 
199.455362,13.452137,257.000000,514.000000,552.000000,531.000000,199.455362,159.000000,456.125000,512.041901,0.057627 
206.842597,10.947294,257.000000,514.000000,552.000000,531.000000,206.842597,159.000000,463.500000,514.972449,0.057627 
214.229833,8.669664,257.000000,514.000000,552.000000,531.000000,214.229833,159.000000,470.875000,517.675784,0.057627 
221.617068,6.248812,257.000000,514.000000,552.000000,531.000000,221.617068,159.000000,478.250000,520.522341,0.057627 
229.004304,3.513370,257.000000,514.000000,552.000000,531.000000,229.004304,159.000000,485.625000,523.683488,0.057627 
236.391540,0.300407,257.000000,514.000000,552.000000,531.000000,236.391540,159.000000,493.000000,527.322156,0.057627 
243.778775,-3.517070,257.000000,514.000000,552.000000,531.000000,243.778775,159.000000,500.375000,531.565339,0.057627 
